Index,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,id,outlier
5885,100.0,100.0,54.0,83.0,23.0,56.0,5.0,24.0,32.0,0.0,77.0,11.0,46.0,34.0,0.0,28.0,6553.0,0
5886,0.0,98.0,42.0,100.0,65.0,64.0,47.0,23.0,21.0,0.0,3.0,40.0,51.0,46.0,100.0,49.0,6554.0,0
5887,41.0,73.0,60.0,100.0,72.0,73.0,61.0,40.0,37.0,10.0,0.0,0.0,49.0,1.0,100.0,2.0,6555.0,0
5888,100.0,97.0,54.0,100.0,40.0,72.0,87.0,88.0,94.0,80.0,61.0,40.0,26.0,0.0,0.0,9.0,6556.0,0
5889,0.0,44.0,26.0,62.0,62.0,81.0,100.0,100.0,97.0,78.0,79.0,52.0,64.0,26.0,53.0,0.0,6558.0,0
5890,0.0,75.0,14.0,31.0,47.0,0.0,89.0,10.0,100.0,54.0,76.0,93.0,35.0,100.0,13.0,62.0,6560.0,0
5891,93.0,100.0,48.0,89.0,12.0,59.0,0.0,25.0,43.0,0.0,100.0,18.0,61.0,43.0,0.0,29.0,6561.0,0
5892,65.0,100.0,93.0,92.0,71.0,68.0,80.0,47.0,100.0,24.0,70.0,6.0,34.0,0.0,0.0,7.0,6563.0,0
5893,78.0,100.0,51.0,83.0,25.0,52.0,11.0,20.0,52.0,0.0,100.0,22.0,64.0,46.0,0.0,37.0,6564.0,0
5894,11.0,93.0,65.0,100.0,98.0,81.0,58.0,56.0,62.0,40.0,100.0,16.0,53.0,0.0,0.0,10.0,6565.0,0
5895,100.0,99.0,45.0,100.0,22.0,65.0,69.0,74.0,88.0,88.0,86.0,44.0,58.0,6.0,0.0,0.0,6566.0,0
5896,0.0,100.0,54.0,93.0,57.0,77.0,57.0,61.0,61.0,46.0,61.0,30.0,68.0,14.0,100.0,0.0,6567.0,0
5897,0.0,98.0,72.0,100.0,97.0,82.0,55.0,43.0,31.0,0.0,24.0,2.0,16.0,39.0,100.0,41.0,6568.0,0
5898,7.0,59.0,0.0,25.0,35.0,0.0,76.0,0.0,100.0,35.0,80.0,76.0,44.0,100.0,5.0,88.0,6569.0,0
5899,0.0,94.0,56.0,100.0,100.0,83.0,88.0,52.0,64.0,23.0,43.0,0.0,19.0,29.0,63.0,43.0,6570.0,0
5900,100.0,100.0,46.0,90.0,57.0,55.0,91.0,23.0,46.0,0.0,0.0,17.0,35.0,50.0,85.0,75.0,6571.0,0
5901,88.0,100.0,49.0,85.0,12.0,52.0,0.0,13.0,55.0,0.0,100.0,26.0,42.0,35.0,12.0,5.0,6572.0,0
5902,24.0,92.0,68.0,100.0,100.0,83.0,57.0,68.0,80.0,41.0,89.0,14.0,41.0,9.0,0.0,0.0,6573.0,0
5903,39.0,85.0,86.0,49.0,100.0,11.0,6.0,0.0,31.0,35.0,96.0,67.0,90.0,100.0,0.0,85.0,6574.0,0
5904,77.0,90.0,8.0,100.0,1.0,64.0,55.0,31.0,60.0,0.0,0.0,27.0,29.0,65.0,100.0,89.0,6575.0,0
5905,17.0,88.0,56.0,100.0,100.0,99.0,92.0,75.0,61.0,55.0,70.0,29.0,42.0,9.0,0.0,0.0,6576.0,0
5906,75.0,67.0,92.0,100.0,40.0,95.0,68.0,70.0,100.0,70.0,94.0,29.0,56.0,0.0,0.0,0.0,6577.0,0
5907,100.0,100.0,51.0,87.0,18.0,60.0,0.0,29.0,20.0,0.0,71.0,2.0,58.0,28.0,8.0,17.0,6578.0,0
5908,95.0,100.0,33.0,81.0,0.0,42.0,2.0,0.0,68.0,5.0,100.0,45.0,97.0,86.0,36.0,73.0,6579.0,0
5909,33.0,76.0,68.0,100.0,71.0,64.0,42.0,29.0,4.0,0.0,0.0,15.0,49.0,15.0,100.0,7.0,6580.0,0
5910,12.0,62.0,0.0,58.0,7.0,11.0,59.0,0.0,100.0,29.0,92.0,76.0,47.0,100.0,8.0,69.0,6581.0,0
5911,26.0,80.0,23.0,56.0,60.0,24.0,28.0,0.0,0.0,24.0,13.0,68.0,47.0,97.0,100.0,100.0,6582.0,0
5912,26.0,89.0,0.0,50.0,8.0,0.0,69.0,13.0,100.0,58.0,73.0,100.0,20.0,74.0,13.0,25.0,6583.0,0
5913,0.0,99.0,57.0,100.0,97.0,80.0,77.0,40.0,48.0,3.0,28.0,0.0,42.0,28.0,100.0,27.0,6584.0,0
5914,32.0,100.0,7.0,55.0,32.0,98.0,37.0,58.0,54.0,10.0,0.0,0.0,36.0,2.0,100.0,8.0,6585.0,0
5915,25.0,75.0,85.0,100.0,49.0,72.0,18.0,40.0,0.0,7.0,51.0,0.0,100.0,28.0,49.0,29.0,6586.0,0
5916,61.0,85.0,47.0,100.0,8.0,70.0,0.0,34.0,41.0,7.0,100.0,11.0,55.0,24.0,9.0,0.0,6587.0,0
5917,0.0,32.0,24.0,56.0,62.0,77.0,100.0,100.0,100.0,91.0,77.0,62.0,62.0,32.0,54.0,0.0,6588.0,0
5918,7.0,94.0,57.0,100.0,56.0,62.0,41.0,25.0,30.0,0.0,0.0,33.0,41.0,39.0,100.0,38.0,6589.0,0
5919,62.0,90.0,100.0,100.0,90.0,95.0,54.0,84.0,46.0,55.0,64.0,24.0,35.0,0.0,0.0,4.0,6590.0,0
5920,100.0,100.0,47.0,91.0,11.0,59.0,0.0,22.0,49.0,4.0,97.0,25.0,38.0,29.0,17.0,0.0,6591.0,0
5921,9.0,74.0,45.0,100.0,61.0,74.0,35.0,41.0,3.0,12.0,0.0,22.0,50.0,14.0,100.0,0.0,6592.0,0
5922,12.0,93.0,48.0,62.0,95.0,96.0,21.0,100.0,46.0,70.0,100.0,64.0,77.0,7.0,0.0,0.0,6593.0,0
5923,50.0,100.0,17.0,76.0,0.0,49.0,0.0,22.0,37.0,0.0,100.0,6.0,93.0,29.0,31.0,20.0,6594.0,0
5924,16.0,90.0,0.0,57.0,13.0,12.0,62.0,0.0,100.0,30.0,90.0,76.0,45.0,100.0,3.0,77.0,6595.0,0
5925,13.0,65.0,26.0,100.0,53.0,72.0,38.0,29.0,0.0,0.0,1.0,4.0,50.0,6.0,100.0,1.0,6596.0,0
5926,81.0,91.0,57.0,100.0,66.0,81.0,100.0,94.0,99.0,67.0,88.0,40.0,50.0,18.0,0.0,0.0,6597.0,0
5927,2.0,95.0,64.0,100.0,100.0,78.0,87.0,50.0,51.0,25.0,0.0,6.0,20.0,0.0,89.0,3.0,6598.0,0
5928,19.0,100.0,69.0,92.0,68.0,53.0,53.0,15.0,67.0,0.0,100.0,27.0,54.0,47.0,0.0,56.0,6599.0,0
5929,47.0,65.0,63.0,100.0,77.0,72.0,49.0,31.0,11.0,1.0,0.0,0.0,50.0,1.0,100.0,3.0,6601.0,0
5930,22.0,67.0,30.0,100.0,65.0,72.0,54.0,31.0,12.0,5.0,0.0,12.0,54.0,0.0,100.0,13.0,6602.0,0
5931,45.0,100.0,23.0,55.0,27.0,4.0,73.0,0.0,100.0,45.0,85.0,93.0,30.0,95.0,0.0,53.0,6604.0,0
5932,89.0,100.0,43.0,90.0,64.0,73.0,67.0,77.0,82.0,44.0,100.0,12.0,54.0,0.0,0.0,4.0,6605.0,0
5933,15.0,71.0,38.0,100.0,73.0,89.0,59.0,56.0,30.0,28.0,0.0,0.0,49.0,5.0,100.0,17.0,6606.0,0
5934,100.0,98.0,67.0,100.0,48.0,84.0,38.0,68.0,27.0,51.0,19.0,33.0,9.0,16.0,0.0,0.0,6607.0,0
5935,100.0,100.0,57.0,84.0,24.0,58.0,0.0,29.0,12.0,0.0,69.0,5.0,64.0,32.0,4.0,35.0,6608.0,0
5936,0.0,79.0,26.0,54.0,70.0,25.0,26.0,0.0,10.0,33.0,0.0,70.0,30.0,100.0,100.0,95.0,6609.0,0
5937,29.0,94.0,54.0,100.0,54.0,64.0,31.0,32.0,0.0,10.0,26.0,7.0,62.0,3.0,100.0,0.0,6611.0,0
5938,0.0,88.0,49.0,100.0,85.0,75.0,71.0,36.0,48.0,0.0,13.0,28.0,44.0,42.0,100.0,46.0,6612.0,0
5939,0.0,33.0,26.0,45.0,51.0,63.0,75.0,82.0,100.0,100.0,89.0,66.0,74.0,34.0,71.0,0.0,6613.0,0
5940,68.0,92.0,22.0,71.0,0.0,27.0,36.0,0.0,84.0,22.0,100.0,66.0,67.0,100.0,17.0,83.0,6614.0,0
5941,20.0,62.0,15.0,17.0,58.0,0.0,99.0,20.0,100.0,65.0,69.0,100.0,23.0,98.0,0.0,60.0,6615.0,0
5942,0.0,41.0,30.0,60.0,43.0,85.0,67.0,100.0,74.0,75.0,76.0,49.0,78.0,24.0,100.0,0.0,6616.0,0
5943,0.0,85.0,33.0,100.0,82.0,80.0,51.0,56.0,67.0,45.0,100.0,17.0,53.0,0.0,11.0,20.0,6617.0,0
5944,70.0,98.0,0.0,99.0,36.0,48.0,93.0,0.0,4.0,0.0,16.0,46.0,100.0,79.0,48.0,100.0,6618.0,0
5945,10.0,85.0,53.0,100.0,87.0,78.0,41.0,55.0,64.0,47.0,100.0,21.0,56.0,0.0,0.0,9.0,6619.0,0
5946,50.0,77.0,73.0,100.0,81.0,61.0,51.0,26.0,6.0,0.0,0.0,24.0,51.0,29.0,100.0,6.0,6620.0,0
5947,100.0,80.0,67.0,100.0,42.0,73.0,80.0,70.0,89.0,64.0,79.0,25.0,45.0,1.0,0.0,0.0,6621.0,0
5948,0.0,92.0,53.0,100.0,78.0,70.0,61.0,34.0,39.0,0.0,6.0,29.0,43.0,39.0,100.0,30.0,6623.0,0
5949,62.0,56.0,100.0,83.0,52.0,100.0,0.0,77.0,66.0,78.0,93.0,57.0,65.0,28.0,33.0,0.0,6624.0,0
5950,0.0,83.0,28.0,100.0,78.0,92.0,85.0,64.0,91.0,46.0,100.0,17.0,57.0,0.0,5.0,3.0,6625.0,0
5951,0.0,60.0,40.0,79.0,100.0,100.0,90.0,86.0,60.0,64.0,30.0,42.0,10.0,21.0,30.0,0.0,6626.0,0
5952,76.0,100.0,60.0,100.0,20.0,63.0,0.0,19.0,46.0,0.0,100.0,17.0,60.0,37.0,8.0,32.0,6627.0,0
5953,100.0,100.0,46.0,90.0,13.0,60.0,0.0,28.0,30.0,0.0,83.0,16.0,85.0,49.0,30.0,43.0,6629.0,0
5954,31.0,87.0,73.0,100.0,100.0,80.0,73.0,53.0,37.0,30.0,0.0,7.0,45.0,1.0,97.0,0.0,6630.0,0
5955,69.0,76.0,77.0,100.0,100.0,83.0,74.0,58.0,93.0,35.0,86.0,7.0,43.0,0.0,0.0,6.0,6632.0,0
5956,0.0,36.0,23.0,56.0,69.0,78.0,100.0,100.0,73.0,75.0,46.0,50.0,26.0,25.0,29.0,0.0,6633.0,0
5957,0.0,82.0,41.0,100.0,75.0,72.0,68.0,22.0,42.0,0.0,11.0,37.0,54.0,47.0,100.0,46.0,6634.0,0
5958,48.0,94.0,0.0,73.0,49.0,67.0,79.0,33.0,26.0,0.0,19.0,40.0,21.0,83.0,100.0,100.0,6635.0,0
5959,75.0,77.0,65.0,100.0,0.0,83.0,30.0,62.0,99.0,78.0,100.0,47.0,74.0,17.0,10.0,0.0,6636.0,0
5960,0.0,45.0,26.0,66.0,62.0,84.0,100.0,100.0,80.0,75.0,57.0,50.0,36.0,25.0,18.0,0.0,6637.0,0
5961,41.0,100.0,11.0,70.0,0.0,26.0,33.0,0.0,76.0,17.0,100.0,55.0,88.0,97.0,43.0,91.0,6639.0,0
5962,22.0,62.0,16.0,24.0,47.0,0.0,89.0,14.0,100.0,52.0,76.0,86.0,34.0,100.0,0.0,78.0,6640.0,0
5963,30.0,82.0,64.0,100.0,100.0,84.0,68.0,62.0,62.0,47.0,85.0,23.0,50.0,3.0,0.0,0.0,6641.0,0
5964,23.0,75.0,20.0,52.0,49.0,17.0,17.0,0.0,0.0,43.0,9.0,78.0,53.0,92.0,100.0,100.0,6642.0,0
5965,15.0,100.0,0.0,56.0,13.0,12.0,51.0,0.0,88.0,22.0,100.0,67.0,73.0,100.0,34.0,98.0,6643.0,0
5966,7.0,68.0,22.0,100.0,54.0,84.0,42.0,48.0,15.0,16.0,0.0,9.0,50.0,9.0,100.0,0.0,6644.0,0
5967,59.0,100.0,24.0,75.0,0.0,46.0,0.0,16.0,49.0,0.0,100.0,13.0,60.0,32.0,3.0,25.0,6645.0,0
5968,4.0,62.0,61.0,32.0,53.0,0.0,0.0,11.0,53.0,42.0,100.0,74.0,80.0,100.0,12.0,74.0,6646.0,0
5969,6.0,36.0,60.0,64.0,74.0,100.0,19.0,83.0,62.0,51.0,100.0,18.0,40.0,0.0,0.0,28.0,6647.0,0
5970,0.0,87.0,31.0,100.0,59.0,74.0,57.0,33.0,44.0,0.0,27.0,37.0,57.0,47.0,100.0,49.0,6648.0,0
5971,100.0,81.0,66.0,100.0,29.0,82.0,5.0,52.0,31.0,45.0,68.0,28.0,46.0,0.0,0.0,2.0,6651.0,0
5972,42.0,87.0,3.0,64.0,0.0,16.0,55.0,0.0,100.0,34.0,88.0,80.0,29.0,100.0,4.0,65.0,6652.0,0
5973,0.0,70.0,19.0,100.0,65.0,79.0,59.0,40.0,12.0,17.0,3.0,15.0,59.0,6.0,100.0,0.0,6653.0,0
5974,21.0,98.0,0.0,100.0,54.0,100.0,100.0,100.0,60.0,81.0,32.0,57.0,21.0,29.0,19.0,0.0,6654.0,0
5975,54.0,100.0,96.0,93.0,81.0,72.0,77.0,54.0,100.0,30.0,83.0,7.0,41.0,0.0,0.0,8.0,6656.0,0
5976,39.0,84.0,0.0,86.0,40.0,42.0,76.0,0.0,20.0,9.0,57.0,54.0,100.0,96.0,44.0,100.0,6657.0,0
5977,6.0,87.0,50.0,100.0,62.0,81.0,22.0,57.0,70.0,46.0,100.0,20.0,59.0,0.0,0.0,4.0,6658.0,0
5978,26.0,68.0,0.0,32.0,32.0,0.0,77.0,1.0,100.0,41.0,79.0,87.0,36.0,100.0,6.0,65.0,6659.0,0
5979,0.0,62.0,53.0,80.0,100.0,100.0,83.0,91.0,63.0,68.0,47.0,46.0,33.0,22.0,33.0,0.0,6660.0,0
5980,90.0,100.0,0.0,86.0,42.0,44.0,53.0,0.0,17.0,15.0,73.0,56.0,100.0,99.0,8.0,99.0,6661.0,0
5981,14.0,81.0,0.0,56.0,48.0,60.0,100.0,30.0,50.0,0.0,18.0,52.0,18.0,97.0,97.0,100.0,6662.0,0
5982,100.0,100.0,61.0,82.0,29.0,57.0,8.0,29.0,22.0,0.0,66.0,3.0,45.0,20.0,0.0,15.0,6663.0,0
5983,34.0,80.0,61.0,100.0,56.0,60.0,28.0,28.0,0.0,0.0,33.0,5.0,67.0,7.0,100.0,7.0,6664.0,0
5984,24.0,84.0,47.0,100.0,44.0,67.0,26.0,39.0,0.0,16.0,28.0,4.0,64.0,0.0,100.0,0.0,6665.0,0
5985,0.0,92.0,55.0,100.0,68.0,67.0,55.0,32.0,42.0,0.0,2.0,28.0,35.0,44.0,100.0,50.0,6666.0,0
5986,60.0,100.0,19.0,81.0,0.0,44.0,14.0,7.0,62.0,0.0,97.0,27.0,100.0,66.0,62.0,86.0,6667.0,0
5987,20.0,86.0,0.0,73.0,82.0,85.0,35.0,100.0,19.0,45.0,30.0,0.0,100.0,33.0,24.0,54.0,6668.0,0
5988,9.0,92.0,93.0,100.0,100.0,76.0,67.0,38.0,36.0,0.0,0.0,6.0,0.0,32.0,88.0,37.0,6670.0,0
5989,0.0,98.0,54.0,100.0,79.0,67.0,56.0,31.0,20.0,0.0,6.0,33.0,40.0,49.0,100.0,44.0,6672.0,0
5990,73.0,91.0,21.0,85.0,50.0,37.0,46.0,0.0,0.0,24.0,54.0,63.0,100.0,100.0,30.0,78.0,6673.0,0
5991,27.0,100.0,30.0,67.0,95.0,44.0,66.0,0.0,11.0,12.0,0.0,62.0,22.0,97.0,100.0,99.0,6674.0,0
5992,26.0,66.0,13.0,37.0,32.0,0.0,80.0,5.0,100.0,42.0,82.0,81.0,38.0,100.0,0.0,76.0,6675.0,0
5993,60.0,78.0,100.0,100.0,38.0,100.0,0.0,76.0,70.0,79.0,96.0,56.0,75.0,27.0,44.0,0.0,6676.0,0
5994,75.0,100.0,4.0,88.0,0.0,61.0,74.0,70.0,100.0,88.0,82.0,58.0,56.0,28.0,51.0,0.0,6677.0,0
5995,0.0,93.0,50.0,100.0,90.0,82.0,73.0,41.0,56.0,0.0,29.0,20.0,47.0,34.0,100.0,32.0,6678.0,0
5996,37.0,83.0,77.0,100.0,14.0,95.0,2.0,68.0,52.0,46.0,100.0,23.0,58.0,0.0,0.0,0.0,6679.0,0
5997,92.0,90.0,56.0,100.0,33.0,66.0,78.0,66.0,100.0,69.0,100.0,31.0,65.0,0.0,0.0,2.0,6680.0,0
5998,14.0,100.0,83.0,100.0,100.0,84.0,67.0,48.0,47.0,9.0,27.0,0.0,0.0,33.0,75.0,32.0,6681.0,0
5999,0.0,94.0,61.0,100.0,96.0,73.0,79.0,36.0,68.0,0.0,100.0,32.0,88.0,54.0,17.0,52.0,6682.0,0
6000,54.0,87.0,72.0,100.0,100.0,100.0,69.0,100.0,42.0,84.0,44.0,45.0,28.0,10.0,0.0,0.0,6683.0,0
6001,0.0,76.0,45.0,100.0,88.0,76.0,71.0,37.0,45.0,0.0,35.0,3.0,29.0,33.0,100.0,36.0,6684.0,0
6002,66.0,59.0,100.0,85.0,54.0,100.0,0.0,84.0,24.0,61.0,88.0,54.0,93.0,30.0,80.0,0.0,6685.0,0
6003,0.0,92.0,35.0,100.0,82.0,80.0,75.0,40.0,67.0,0.0,41.0,8.0,42.0,33.0,100.0,34.0,6686.0,0
6004,96.0,100.0,70.0,100.0,35.0,80.0,57.0,60.0,100.0,46.0,90.0,13.0,46.0,0.0,0.0,8.0,6687.0,0
6005,88.0,79.0,80.0,100.0,15.0,88.0,59.0,85.0,100.0,75.0,76.0,46.0,38.0,19.0,0.0,0.0,6688.0,0
6006,0.0,91.0,41.0,100.0,100.0,94.0,74.0,62.0,45.0,31.0,15.0,0.0,4.0,16.0,47.0,32.0,6689.0,0
6007,32.0,81.0,62.0,100.0,65.0,76.0,39.0,52.0,10.0,28.0,0.0,2.0,50.0,0.0,100.0,3.0,6690.0,0
6008,0.0,64.0,56.0,81.0,100.0,100.0,96.0,85.0,80.0,64.0,68.0,42.0,44.0,21.0,36.0,0.0,6691.0,0
6009,0.0,67.0,9.0,99.0,44.0,100.0,55.0,72.0,28.0,47.0,32.0,17.0,65.0,4.0,100.0,0.0,6692.0,0
6010,0.0,100.0,31.0,67.0,98.0,38.0,86.0,0.0,15.0,8.0,65.0,45.0,100.0,84.0,26.0,86.0,6693.0,0
6011,53.0,100.0,15.0,69.0,0.0,29.0,30.0,0.0,78.0,22.0,100.0,60.0,68.0,90.0,11.0,83.0,6694.0,0
6012,25.0,72.0,34.0,100.0,73.0,91.0,60.0,50.0,30.0,16.0,0.0,9.0,50.0,9.0,100.0,0.0,6695.0,0
6013,35.0,95.0,51.0,60.0,72.0,15.0,22.0,0.0,0.0,36.0,53.0,66.0,100.0,99.0,33.0,100.0,6696.0,0
6014,81.0,100.0,22.0,84.0,0.0,41.0,18.0,0.0,82.0,18.0,100.0,60.0,61.0,96.0,13.0,69.0,6697.0,0
6015,68.0,100.0,0.0,90.0,62.0,47.0,100.0,0.0,15.0,5.0,53.0,55.0,97.0,100.0,18.0,84.0,6698.0,0
6016,21.0,79.0,14.0,100.0,61.0,75.0,51.0,35.0,0.0,12.0,16.0,10.0,79.0,0.0,100.0,30.0,6699.0,0
6017,100.0,100.0,53.0,77.0,20.0,40.0,13.0,0.0,65.0,15.0,94.0,51.0,56.0,78.0,0.0,78.0,6700.0,0
6018,29.0,88.0,64.0,100.0,55.0,73.0,29.0,50.0,0.0,26.0,0.0,2.0,50.0,0.0,100.0,3.0,6702.0,0
6019,100.0,100.0,57.0,94.0,29.0,76.0,48.0,63.0,83.0,49.0,71.0,19.0,36.0,0.0,0.0,4.0,6703.0,0
6020,24.0,100.0,7.0,72.0,0.0,42.0,6.0,13.0,60.0,9.0,100.0,29.0,43.0,23.0,9.0,0.0,6704.0,0
6021,14.0,81.0,23.0,100.0,81.0,97.0,61.0,66.0,60.0,50.0,100.0,33.0,60.0,7.0,0.0,0.0,6705.0,0
6022,10.0,77.0,54.0,100.0,100.0,78.0,75.0,37.0,36.0,2.0,0.0,0.0,21.0,26.0,89.0,30.0,6706.0,0
6023,0.0,43.0,33.0,62.0,70.0,80.0,100.0,100.0,80.0,78.0,66.0,52.0,58.0,26.0,58.0,0.0,6707.0,0
6024,31.0,96.0,18.0,51.0,27.0,100.0,26.0,67.0,40.0,17.0,0.0,0.0,44.0,6.0,100.0,7.0,6708.0,0
6025,17.0,77.0,38.0,100.0,54.0,73.0,32.0,39.0,0.0,11.0,6.0,10.0,53.0,0.0,100.0,3.0,6709.0,0
6026,76.0,100.0,29.0,95.0,51.0,70.0,100.0,85.0,100.0,59.0,96.0,15.0,50.0,0.0,0.0,15.0,6710.0,0
6027,60.0,73.0,59.0,100.0,19.0,73.0,53.0,36.0,51.0,0.0,0.0,20.0,50.0,52.0,100.0,80.0,6711.0,0
6028,32.0,65.0,44.0,100.0,89.0,80.0,81.0,39.0,46.0,5.0,0.0,1.0,48.0,24.0,100.0,0.0,6712.0,0
6029,59.0,100.0,25.0,75.0,0.0,42.0,6.0,6.0,61.0,0.0,100.0,25.0,54.0,33.0,25.0,6.0,6713.0,0
6030,0.0,79.0,42.0,100.0,57.0,68.0,50.0,31.0,53.0,0.0,24.0,32.0,44.0,50.0,100.0,53.0,6714.0,0
6031,100.0,100.0,70.0,86.0,32.0,63.0,5.0,37.0,0.0,10.0,51.0,0.0,62.0,15.0,3.0,17.0,6716.0,0
6032,84.0,100.0,58.0,83.0,35.0,55.0,24.0,26.0,48.0,0.0,100.0,15.0,65.0,35.0,0.0,24.0,6717.0,0
6033,76.0,73.0,80.0,100.0,53.0,84.0,100.0,87.0,92.0,55.0,77.0,22.0,43.0,0.0,0.0,16.0,6718.0,0
6034,32.0,89.0,19.0,53.0,73.0,37.0,53.0,0.0,0.0,17.0,7.0,65.0,39.0,100.0,100.0,98.0,6719.0,0
6035,30.0,83.0,62.0,100.0,51.0,69.0,29.0,40.0,0.0,14.0,1.0,0.0,50.0,8.0,100.0,10.0,6721.0,0
6036,11.0,100.0,66.0,96.0,80.0,65.0,68.0,31.0,60.0,0.0,100.0,25.0,56.0,42.0,0.0,50.0,6722.0,0
6037,9.0,88.0,10.0,49.0,62.0,40.0,30.0,0.0,0.0,22.0,0.0,73.0,40.0,97.0,100.0,100.0,6723.0,0
6038,68.0,89.0,17.0,100.0,28.0,63.0,72.0,28.0,36.0,0.0,0.0,32.0,47.0,64.0,100.0,95.0,6724.0,0
6039,0.0,75.0,15.0,53.0,77.0,22.0,33.0,0.0,20.0,34.0,72.0,67.0,100.0,100.0,5.0,89.0,6725.0,0
6040,33.0,62.0,50.0,100.0,65.0,60.0,39.0,18.0,0.0,0.0,17.0,23.0,59.0,13.0,100.0,8.0,6726.0,0
6041,30.0,63.0,45.0,100.0,48.0,99.0,46.0,59.0,38.0,19.0,0.0,0.0,47.0,1.0,100.0,3.0,6727.0,0
6042,38.0,88.0,80.0,100.0,100.0,82.0,75.0,58.0,99.0,35.0,76.0,10.0,33.0,0.0,0.0,19.0,6728.0,0
6043,5.0,85.0,12.0,53.0,30.0,12.0,3.0,0.0,0.0,45.0,8.0,85.0,53.0,95.0,100.0,100.0,6729.0,0
6044,65.0,99.0,27.0,100.0,45.0,68.0,74.0,96.0,91.0,75.0,100.0,26.0,59.0,0.0,0.0,5.0,6730.0,0
6045,100.0,100.0,56.0,93.0,40.0,65.0,85.0,78.0,94.0,70.0,86.0,32.0,51.0,5.0,0.0,0.0,6731.0,0
6046,100.0,98.0,24.0,100.0,6.0,68.0,78.0,41.0,70.0,0.0,0.0,9.0,32.0,53.0,83.0,93.0,6732.0,0
6047,24.0,49.0,98.0,70.0,100.0,100.0,49.0,74.0,84.0,35.0,69.0,0.0,0.0,18.0,69.0,45.0,6734.0,0
6048,0.0,77.0,29.0,100.0,78.0,87.0,55.0,59.0,67.0,50.0,100.0,23.0,66.0,0.0,12.0,7.0,6735.0,0
6049,0.0,91.0,40.0,100.0,65.0,69.0,62.0,29.0,48.0,0.0,16.0,31.0,51.0,40.0,100.0,48.0,6736.0,0
6050,0.0,87.0,3.0,97.0,52.0,100.0,100.0,96.0,100.0,70.0,71.0,47.0,40.0,24.0,15.0,0.0,6737.0,0
6051,9.0,41.0,73.0,80.0,0.0,100.0,28.0,56.0,92.0,16.0,35.0,0.0,22.0,42.0,100.0,74.0,6738.0,0
6052,99.0,81.0,52.0,58.0,0.0,50.0,30.0,82.0,80.0,100.0,100.0,70.0,73.0,34.0,45.0,0.0,6739.0,0
6053,0.0,82.0,37.0,100.0,65.0,73.0,54.0,36.0,42.0,0.0,16.0,32.0,48.0,42.0,100.0,44.0,6740.0,0
6054,100.0,100.0,48.0,82.0,17.0,55.0,7.0,24.0,42.0,0.0,96.0,12.0,60.0,33.0,0.0,28.0,6741.0,0
6055,59.0,100.0,12.0,74.0,0.0,32.0,31.0,0.0,84.0,21.0,100.0,60.0,69.0,96.0,16.0,86.0,6742.0,0
6056,0.0,41.0,40.0,58.0,74.0,80.0,100.0,100.0,88.0,75.0,75.0,50.0,65.0,25.0,65.0,0.0,6743.0,0
6057,78.0,71.0,36.0,71.0,20.0,95.0,75.0,100.0,100.0,74.0,78.0,46.0,40.0,21.0,0.0,0.0,6744.0,0
6058,35.0,96.0,12.0,50.0,51.0,38.0,52.0,0.0,0.0,2.0,10.0,53.0,37.0,95.0,100.0,100.0,6745.0,0
6059,96.0,100.0,52.0,84.0,18.0,49.0,0.0,13.0,46.0,0.0,95.0,28.0,100.0,66.0,52.0,95.0,6746.0,0
6060,40.0,100.0,21.0,86.0,0.0,49.0,2.0,10.0,53.0,0.0,100.0,19.0,61.0,33.0,14.0,16.0,6747.0,0
6061,17.0,69.0,0.0,27.0,42.0,0.0,92.0,13.0,100.0,58.0,63.0,95.0,11.0,100.0,0.0,62.0,6748.0,0
6062,18.0,95.0,6.0,63.0,16.0,11.0,65.0,0.0,100.0,40.0,84.0,90.0,31.0,100.0,0.0,57.0,6749.0,0
6063,27.0,84.0,56.0,100.0,100.0,90.0,80.0,65.0,86.0,36.0,90.0,5.0,46.0,0.0,0.0,4.0,6750.0,0
6064,12.0,83.0,50.0,100.0,85.0,67.0,63.0,23.0,16.0,0.0,0.0,18.0,52.0,18.0,100.0,1.0,6752.0,0
6065,93.0,95.0,40.0,98.0,9.0,62.0,0.0,21.0,47.0,0.0,100.0,22.0,99.0,63.0,69.0,100.0,6753.0,0
6066,42.0,81.0,69.0,100.0,93.0,85.0,66.0,60.0,73.0,41.0,100.0,20.0,58.0,0.0,0.0,4.0,6754.0,0
6067,0.0,88.0,39.0,100.0,79.0,89.0,76.0,62.0,55.0,36.0,27.0,15.0,54.0,3.0,100.0,0.0,6755.0,0
6068,42.0,88.0,49.0,100.0,60.0,58.0,37.0,20.0,0.0,28.0,46.0,15.0,89.0,0.0,100.0,40.0,6756.0,0
6069,43.0,82.0,21.0,51.0,35.0,15.0,0.0,0.0,8.0,32.0,30.0,66.0,64.0,85.0,100.0,100.0,6757.0,0
6070,11.0,17.0,54.0,54.0,99.0,92.0,42.0,100.0,31.0,64.0,100.0,35.0,75.0,0.0,0.0,13.0,6758.0,0
6071,35.0,91.0,46.0,100.0,20.0,65.0,4.0,29.0,38.0,0.0,100.0,20.0,38.0,37.0,0.0,8.0,6759.0,0
6072,33.0,85.0,25.0,50.0,37.0,14.0,0.0,0.0,6.0,39.0,12.0,75.0,56.0,87.0,100.0,100.0,6760.0,0
